dimension,severity,id,name,detail
D1_missing_required,CRITICAL,100061,Flan De Clara De Huevo,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100062,Natillas Con chocolate,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100062,Natillas Con chocolate,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100063,"Natillas, Chicolate, High Protein","{""field"": ""source""}"
D1_missing_required,CRITICAL,100063,"Natillas, Chicolate, High Protein","{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100064,Mousse de cacao alta en proteínas,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100064,Mousse de cacao alta en proteínas,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100065,Pudding sabor chocolate,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100065,Pudding sabor chocolate,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100066,High Protein Mousse Chocolate,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100066,High Protein Mousse Chocolate,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100067,Queso fresco batido proteína plus,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100067,Queso fresco batido proteína plus,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100068,ProFeel Protein Snack Mango & Vanilla,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100068,ProFeel Protein Snack Mango & Vanilla,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100069,Yogur High Protein Stracciatella,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100069,Yogur High Protein Stracciatella,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100070,High protein natural,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100070,High protein natural,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100071,Mousse 4 Quesos,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100071,Mousse 4 Quesos,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100072,Requesón tradicional,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100072,Requesón tradicional,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100073,Bocaditos en gelatina,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100073,Bocaditos en gelatina,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100074,Yogur colado receta griega,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100074,Yogur colado receta griega,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100075,Queso fresco batido,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100075,Queso fresco batido,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100076,Yogur Frutos del Bosque + Proteína,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100076,Yogur Frutos del Bosque + Proteína,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100077,Postre proteína 0% fresa,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100077,Postre proteína 0% fresa,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100078,Postre proteína 0% arándanos,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100078,Postre proteína 0% arándanos,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100079,Skyr + protein,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100079,Skyr + protein,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100080,Skyr Natural,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100080,Skyr Natural,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100081,Flan De Huevo Proteina,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100081,Flan De Huevo Proteina,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100082,Flan proteina de clara de huevo 0%,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100082,Flan proteina de clara de huevo 0%,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100083,Skyr Natural 00%,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100083,Skyr Natural 00%,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100084,Mousse De Salmón Con Queso De Cabra,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100084,Mousse De Salmón Con Queso De Cabra,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100085,Skyr,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100085,Skyr,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100086,Yogur Protein Plátano,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100086,Yogur Protein Plátano,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100087,Yogur líquido sabor tropical,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100087,Yogur líquido sabor tropical,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100088,Yogur líquido sabor plátano proteína,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100088,Yogur líquido sabor plátano proteína,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100089,Yogur líquido sabor fresa proteína,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100089,Yogur líquido sabor fresa proteína,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100090,Yogur sabor tropical,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100090,Yogur sabor tropical,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100091,Queso Fresco Batido,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100091,Queso Fresco Batido,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100092,Skyr Fresa 0%Mg,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100092,Skyr Fresa 0%Mg,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100093,Fromages frais aux fruits,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100093,Fromages frais aux fruits,"{""field"": ""macro_profile""}"
D12_duplicates,LOW,?,trigo inflado con miel,"{""macros"": ""P=8.2 C=81.0 F=2.9 kcal=393.0"", ""ids"": [""off_919a526b86"", ""off_1fe387404b""], ""count"": 2}"
D12_duplicates,LOW,?,queso fresco batido,"{""macros"": ""P=7.5 C=4.0 F=0 kcal=46.0"", ""ids"": [""off_7fe8cb3115"", 100075, 100091], ""count"": 3}"
D12_duplicates,LOW,?,skyr natural,"{""macros"": ""P=11.0 C=4.0 F=0.2 kcal=62.0"", ""ids"": [""off_8742857643"", 100080], ""count"": 2}"
D12_duplicates,LOW,?,requeson,"{""macros"": ""P=8.7 C=5.4 F=11.6 kcal=160.0"", ""ids"": [100013, 100046, 100047, 100050], ""count"": 4}"
D12_duplicates,LOW,?,high protein mousse chocolate,"{""macros"": ""P=10.0 C=5.2 F=1.6 kcal=75.0"", ""ids"": [100031, 100066], ""count"": 2}"
